source,target,sign
XMetab__31005___c____,X1543,-1
XMetab__3985818___c____,X1543,-1
XMetab__5281650___c____,X840,1
XMetab__62852___c____,X6010,-1
XMetab__3074___c____,X2030,-1
XMetab__5717___c____,X1557,-1
XMetab__2161___c____,X3562,-1
XMetab__145068___c____,X7157,1
XMetab__8646___c____,X4860,-1
XMetab__3054___c____,X2099,1
XMetab__1349907___c____,X6869,-1
XMetab__5328940___c____,X613,-1
XMetab__160517___c____,X5599,-1
XMetab__6918115___c____,X7150,-1
XMetab__164739___c____,X6530,-1
XMetab__3039___c____,X3931,-1
XMetab__175___c____,X213,1
XMetab__2770___c____,X10587,-1
XMetab__60662___c____,X776,-1
XMetab__3355727___c____,X1508,-1
XMetab__16654980___c____,X5294,-1
XMetab__72571___c____,X1723,-1
XMetab__238___c____,X6235,1
XMetab__3392731___c____,X5465,1
XMetab__2513___c____,X7295,-1
XMetab__47289___c____,X5894,1
XMetab__471___c____,X338,-1
XMetab__53792239___c____,X5595,1
XMetab__32765___c____,X590,-1
XMetab__25945___c____,X210,-1
XMetab__5376___c____,X595,-1
XMetab__985___c____,X183,1
XMetab__1287___c____,X5599,-1
XMetab__271___c____,X1258,1
XMetab__5281___c____,X2641,1
XMetab__466151___c____,X4317,-1
XMetab__772___c____,X5624,1
XMetab__56841936___c____,X2160,-1
XMetab__3286___c____,X2099,1
XMetab__10163178___c____,X2064,-1
XMetab__119184___c____,X995,-1
XMetab__3224___c____,X2099,1
XMetab__250___c____,X3569,-1
XMetab__10044792___c____,X2645,1
XMetab__6169___c____,X152,-1
XMetab__23994___c____,X3297,1
XMetab__4543___c____,X1133,-1
XMetab__23990___c____,X48,1
XMetab__3025944___c____,X4255,-1
XMetab__2866___c____,X152,-1
XMetab__36314___c____,X596,-1
XMetab__75737___c____,X2147,-1
XMetab__5566___c____,X148,-1
XMetab__231___c____,X336,1
XMetab__1613___c____,X231,-1
XMetab__5746___c____,X142,1
XMetab__5073___c____,X148,-1
XMetab__9864___c____,X9,-1
XMetab__77998___c____,X488,1
XMetab__15083623___c____,X590,-1
XMetab__10296883___c____,X5588,-1
XMetab__15284___c____,X2099,1
XMetab__10836___c____,X4129,-1
XMetab__2968___c____,X43,-1
XMetab__774___c____,X59340,1
XMetab__2538___c____,X7157,1
XMetab__10131048___c____,X1137,1
XMetab__14410___c____,X8856,1
XMetab__860___c____,X183,1
XMetab__56603672___c____,X3320,-1
XMetab__3081361___c____,X6714,-1
XMetab__4917___c____,X1813,-1
XMetab__5362449___c____,X116443,-1
XMetab__439153___c____,X5162,1
XMetab__6001___c____,X7157,1
XMetab__24823___c____,X5465,1
XMetab__65077___c____,X760,-1
XMetab__1690___c____,X6648,-1
XMetab__1690___c____,X5599,1
XMetab__161930___c____,X79054,1
XMetab__4473___c____,X783,-1
XMetab__3340___c____,X1816,1
XMetab__6802___c____,X4860,-1
XMetab__6830___c____,X1965,1
XMetab__31703___c____,X841,1
XMetab__5881___c____,X2902,1
XMetab__5288826___c____,X2353,1
XMetab__5288826___c____,X2353,-1
XMetab__6451154___c____,X1017,-1
XMetab__15951529___c____,X367,1
XMetab__15951529___c____,X367,-1
XMetab__4737___c____,X3757,-1
XMetab__274___c____,X6387,1
XMetab__4472113___c____,X2147,-1
XMetab__150311___c____,X3156,1
XMetab__16129627___c____,X102,1
XMetab__41317___c____,X6257,1
XMetab__6720___c____,X5468,1
XMetab__444732___c____,X5594,-1
XMetab__5991___c____,X6783,-1
XMetab__4058___c____,X2902,-1
XMetab__6293___c____,X1548,-1
XMetab__5281855___c____,X771,-1
XMetab__274___c____,X5575,1
XMetab__129095___c____,X240,-1
XMetab__864___c____,X1728,1
XMetab__4432___c____,X7015,1
XMetab__6169___c____,X150,-1
XMetab__51508717___c____,X5742,-1
XMetab__9933475___c____,X3791,-1
XMetab__3213___c____,X842,1
XMetab__12035___c____,X3725,-1
XMetab__5280343___c____,X5743,-1
XMetab__38409___c____,X1559,1
XMetab__4829___c____,X5346,1
XMetab__132663___c____,X132,-1
XMetab__3032___c____,X55867,-1
XMetab__5335___c____,X1544,-1
XMetab__156333___c____,X1813,1
XMetab__3813___c____,X4233,-1
XMetab__544___c____,X581,1
XMetab__56683541___c____,X841,1
XMetab__3763___c____,X2890,-1
XMetab__5957___c____,X8661,1
XMetab__3899___c____,X196,1
XMetab__3008___c____,X4986,1
XMetab__31401___c____,X841,1
XMetab__3039___c____,X590,-1
XMetab__92729___c____,X836,1
XMetab__3776___c____,X191,-1
XMetab__4495___c____,X6817,-1
XMetab__9904___c____,X367,1
XMetab__5538___c____,X9971,1
XMetab__181___c____,X38,-1
XMetab__445154___c____,X6720,1
XMetab__518740___c____,X3725,1
XMetab__712___c____,X8989,1
XMetab__442783___c____,X4363,-1
XMetab__5353357___c____,X1544,-1
XMetab__111205___c____,X841,1
XMetab__9549295___c____,X3791,-1
XMetab__4488___c____,X54658,-1
XMetab__2719___c____,X5970,1
XMetab__51508717___c____,X5742,-1
XMetab__11758240___c____,X241,-1
XMetab__5694___c____,X5465,1
XMetab__160___c____,X5733,1
XMetab__3640___c____,X9370,-1
XMetab__5538___c____,X5925,1
XMetab__3446___c____,X774,-1
XMetab__3209___c____,X5467,1
XMetab__896___c____,X4544,1
XMetab__100788___c____,X3845,-1
XMetab__2160___c____,X1133,-1
XMetab__3007___c____,X134864,1
XMetab__1927___c____,X3952,-1
XMetab__15103___c____,X7157,-1
XMetab__6619___c____,X2100,1
XMetab__271___c____,X124583,1
XMetab__5255___c____,X2903,1
XMetab__107758___c____,X207,-1
XMetab__15___c____,X6714,1
XMetab__6537___c____,X2908,-1
XMetab__37248___c____,X142,1
XMetab__6918220___c____,X1571,-1
XMetab__4055___c____,X316,-1
XMetab__11556308___c____,X105377067,-1
XMetab__5280445___c____,X2354,-1
XMetab__3931___c____,X2168,1
XMetab__4178___c____,X196,1
XMetab__977___c____,X5599,1
XMetab__3016___c____,X1109,-1
XMetab__13126___c____,X4306,1
XMetab__293602___c____,X760,-1
XMetab__23429___c____,X10599,-1
XMetab__6597___c____,X5163,-1
XMetab__4086___c____,X154,1
XMetab__4178___c____,X5328,-1
XMetab__9939609___c____,X7941,-1
XMetab__3032___c____,X9356,-1
XMetab__1978___c____,X5972,-1
XMetab__56603693___c____,X5540,1
XMetab__860___c____,X6822,1
XMetab__56603773___c____,X6752,1
XMetab__5994___c____,X4846,1
XMetab__14537___c____,X836,1
XMetab__125017___c____,X6532,-1
XMetab__54454___c____,X10599,-1
XMetab__11009___c____,X4780,1
XMetab__3392731___c____,X1734,1
XMetab__5280961___c____,X367,1
XMetab__4184___c____,X3350,-1
XMetab__449171___c____,X7040,-1
XMetab__702___c____,X4638,1
XMetab__119058___c____,X4519,-1
XMetab__5318433___c____,X405,1
XMetab__2146___c____,X4842,-1
XMetab__5102___c____,X3757,-1
XMetab__6337211___c____,X4986,-1
XMetab__5350___c____,X4780,1
XMetab__6830___c____,X6812,-1
XMetab__181___c____,X5160,1
XMetab__4273754___c____,X1269,1
XMetab__2898___c____,X6513,-1
XMetab__3009___c____,X384,-1
XMetab__5144___c____,X1548,-1
XMetab__3209___c____,X3157,1
XMetab__63306___c____,X142,-1
XMetab__2770___c____,X3958,1
XMetab__4488___c____,X841,1
XMetab__2818___c____,X1129,-1
XMetab__3931___c____,X2180,1
XMetab__977___c____,X5168,1
XMetab__74989___c____,X1544,1
XMetab__2978___c____,X5594,1
XMetab__2978___c____,X5594,-1
XMetab__643975___c____,X5447,1
XMetab__639665___c____,X249,1
XMetab__153990___c____,X134,-1
XMetab__772___c____,X4318,-1
XMetab__5440___c____,X1815,-1
XMetab__24621___c____,X760,-1
XMetab__4829___c____,X1576,1
XMetab__4829___c____,X1576,-1
XMetab__3696___c____,X6721,1
XMetab__24978538___c____,X598,-1
XMetab__60923___c____,X240,-1
XMetab__5694___c____,X51,-1
XMetab__2987___c____,X3265,1
XMetab__5312137___c____,X6195,-1
XMetab__6473___c____,X2891,-1
XMetab__63062___c____,X207,1
XMetab__23925___c____,X472,1
XMetab__448537___c____,X2908,1
XMetab__16590___c____,X1543,-1
XMetab__11167602___c____,X5979,-1
XMetab__46877888___c____,X6331,-1
XMetab__24770445___c____,X2203,-1
XMetab__3961___c____,X116085,-1
XMetab__123905___c____,X1909,-1
XMetab__3025986___c____,X1017,-1
XMetab__25210476___c____,X231,-1
XMetab__23584939___c____,X5243,1
XMetab__942___c____,X1138,1
XMetab__16886___c____,X1786,-1
XMetab__6989___c____,X842,1
XMetab__3883___c____,X7376,1
XMetab__5056___c____,X2876,1
XMetab__156391___c____,X55867,-1
XMetab__65964___c____,X551,-1
XMetab__9395___c____,X5444,1
XMetab__5853___c____,X836,1
XMetab__985___c____,X50486,1
XMetab__5281071___c____,X3269,-1
XMetab__9884833___c____,X4889,-1
XMetab__667466___c____,X1814,-1
XMetab__4920___c____,X3741,-1
XMetab__5502___c____,X706,1
XMetab__11238823___c____,X186,-1
XMetab__3973___c____,X5595,-1
XMetab__3501___c____,X983,1
XMetab__9926791___c____,X3718,-1
XMetab__31728___c____,X5972,1
XMetab__446154___c____,X3156,-1
XMetab__5280450___c____,X2222,1
XMetab__4609___c____,X7157,1
XMetab__3152___c____,X43,-1
XMetab__6326970___c____,X841,1
XMetab__60749___c____,X1956,1
XMetab__60749___c____,X1956,-1
XMetab__448537___c____,X2962,1
XMetab__11561383___c____,X842,1
XMetab__66370___c____,X2645,1
XMetab__3034368___c____,X23410,-1
XMetab__3622___c____,X1128,-1
XMetab__2130___c____,X3757,-1
XMetab__53388478___c____,X2159,-1
XMetab__5542___c____,X836,1
XMetab__160493___c____,X3777,-1
XMetab__54682566___c____,X9536,-1
XMetab__3973___c____,X2488,-1
XMetab__446156___c____,X6347,1
XMetab__446156___c____,X6347,-1
XMetab__9868431___c____,X1814,-1
XMetab__68723___c____,X5743,-1
XMetab__10296883___c____,X5578,-1
XMetab__6623___c____,X5591,-1
XMetab__5212___c____,X1080,1
XMetab__1927___c____,X9370,1
XMetab__107985___c____,X840,1
XMetab__5754___c____,X56729,-1
XMetab__5329102___c____,X5156,-1
XMetab__2119___c____,X153,-1
XMetab__2119___c____,X153,1
XMetab__231___c____,X5465,1
XMetab__6000___c____,X3359,-1
XMetab__448781___c____,X7298,-1
XMetab__4926___c____,X1133,-1
XMetab__16048554___c____,X1017,-1
XMetab__403128___c____,X4835,1
XMetab__403128___c____,X4835,-1
XMetab__2353___c____,X7015,-1
XMetab__3514___c____,X6670,1
XMetab__3514___c____,X6670,-1
XMetab__10007466___c____,X670,-1
XMetab__2153___c____,X5142,-1
XMetab__4196___c____,X836,1
XMetab__5280450___c____,X6667,1
XMetab__985___c____,X19,1
XMetab__5280723___c____,X2778,1
XMetab__5066___c____,X5034,-1
XMetab__1548886___c____,X3551,-1
XMetab__6001___c____,X3265,1
XMetab__4727___c____,X4017,-1
XMetab__6076___c____,X5571,1
XMetab__4628___c____,X7442,-1
XMetab__135411___c____,X836,1
XMetab__25137957___c____,X1816,-1
XMetab__23925___c____,X2539,-1
XMetab__622___c____,X2745,-1
XMetab__4812___c____,X632,1
XMetab__3182___c____,X5150,-1
XMetab__5281605___c____,X1544,-1
XMetab__14888___c____,X5606,1
XMetab__6758___c____,X7498,-1
XMetab__2551___c____,X5590,1
XMetab__888___c____,X2906,1
XMetab__888___c____,X2906,-1
XMetab__2343___c____,X6559,-1
XMetab__4615___c____,X1576,-1
XMetab__2256___c____,X2494,1
XMetab__446284___c____,X5742,-1
XMetab__54454___c____,X840,1
XMetab__54454___c____,X5595,-1
XMetab__3377___c____,X3269,-1
XMetab__54454___c____,X847,1
XMetab__5957___c____,X6228,1
XMetab__224___c____,X5571,1
XMetab__3117___c____,X5243,-1
XMetab__2554___c____,X1543,-1
XMetab__68740___c____,X9453,-1
XMetab__2460___c____,X4312,1
XMetab__5408___c____,X5443,1
XMetab__2519___c____,X1544,-1
XMetab__25058136___c____,X1889,-1
XMetab__3371___c____,X1645,-1
XMetab__1674___c____,X2099,1
XMetab__24934___c____,X7015,1
XMetab__4829___c____,X5468,1
XMetab__177___c____,X43,-1
XMetab__444899___c____,X183,1
XMetab__5280961___c____,X2100,1
XMetab__948___c____,X4548,-1
XMetab__5546___c____,X6338,-1
XMetab__4775___c____,X1080,1
XMetab__8223___c____,X150,1
XMetab__77998___c____,X1401,-1
XMetab__60662___c____,X783,-1
XMetab__9395___c____,X3988,-1
XMetab__4585___c____,X59340,-1
XMetab__5281767___c____,X1950,-1
XMetab__3312___c____,X5914,1
XMetab__4449___c____,X6530,-1
XMetab__1089___c____,X5770,-1
XMetab__888___c____,X5741,1
XMetab__888___c____,X5741,-1
XMetab__2370___c____,X1129,1
XMetab__60699___c____,X116447,-1
XMetab__54682566___c____,X240,-1
XMetab__77998___c____,X6648,1
XMetab__5376___c____,X5578,-1
XMetab__56642940___c____,X4791,-1
XMetab__942___c____,X210,-1
XMetab__3821___c____,X842,1
XMetab__4609___c____,X8743,1
XMetab__2585___c____,X153,-1
XMetab__2585___c____,X153,1
XMetab__4456___c____,X43,-1
XMetab__2907___c____,X841,1
XMetab__128411___c____,X842,1
XMetab__5591___c____,X3567,-1
XMetab__2794256___c____,X1269,1
XMetab__6001___c____,X1544,1
XMetab__60961___c____,X153,-1
XMetab__5694___c____,X3553,1
XMetab__4993___c____,X840,1
XMetab__896___c____,X1543,-1
XMetab__5362391___c____,X6916,-1
XMetab__9554___c____,X5467,1
XMetab__73963___c____,X847,-1
XMetab__77992___c____,X3351,1
XMetab__135411___c____,X835,1
XMetab__57347___c____,X3350,-1
XMetab__122077___c____,X886,-1
XMetab__784___c____,X2876,-1
XMetab__11842604___c____,X10038,-1
XMetab__68995___c____,X8644,-1
XMetab__60726___c____,X5742,-1
XMetab__5056___c____,X1559,-1
XMetab__307___c____,X8989,1
XMetab__57537___c____,X1815,1
XMetab__161597___c____,X9314,1
XMetab__28486___c____,X3612,-1
XMetab__5584___c____,X3350,-1
XMetab__4130___c____,X43,-1
XMetab__126249___c____,X1543,-1
XMetab__73271___c____,X1806,-1
XMetab__6729___c____,X3269,-1
XMetab__10440987___c____,X5021,1
XMetab__60472___c____,X1636,-1
XMetab__6575___c____,X5030,-1
XMetab__5280961___c____,X472,1
XMetab__2230___c____,X983,-1
XMetab__56603772___c____,X5770,-1
XMetab__72054___c____,X1129,-1
XMetab__1690___c____,X7153,-1
XMetab__287180___c____,X7153,-1
XMetab__4253___c____,X841,1
XMetab__43815___c____,X1133,-1
XMetab__9857255___c____,X2913,1
XMetab__3763___c____,X836,1
XMetab__444493___c____,X39,-1
XMetab__3291___c____,X8913,-1
XMetab__155805___c____,X3757,-1
XMetab__4543___c____,X1128,-1
XMetab__28486___c____,X5594,1
XMetab__5746___c____,X836,1
XMetab__6451153___c____,X3265,-1
XMetab__4829___c____,X1558,-1
XMetab__9898279___c____,X207,1
XMetab__216345___c____,X841,1
XMetab__69507___c____,X2645,1
XMetab__69507___c____,X2645,-1
XMetab__122149___c____,X1910,-1
XMetab__9903___c____,X1645,-1
XMetab__618___c____,X2645,1
XMetab__618___c____,X2645,-1
XMetab__6623___c____,X2099,1
XMetab__3151___c____,X1814,-1
XMetab__3152___c____,X590,-1
XMetab__166295___c____,X154,1
XMetab__2267___c____,X3269,-1
XMetab__6626___c____,X2099,1
XMetab__3034010___c____,X7941,-1
XMetab__5280445___c____,X1543,-1
XMetab__448991___c____,X983,-1
XMetab__36159___c____,X836,1
XMetab__2333___c____,X1646,-1
XMetab__13089___c____,X2100,1
XMetab__5405___c____,X842,1
XMetab__2995___c____,X1548,-1
XMetab__5282381___c____,X5739,-1
XMetab__160871___c____,X2739,-1
XMetab__107982___c____,X840,1
XMetab__60936___c____,X523,-1
XMetab__6169___c____,X147,-1
XMetab__16741___c____,X1544,-1
XMetab__2770___c____,X637,1
XMetab__6579___c____,X2936,1
XMetab__65664___c____,X847,1
XMetab__214___c____,X5732,1
XMetab__214___c____,X5732,-1
XMetab__3259___c____,X1017,1
XMetab__6917778___c____,X6530,-1
XMetab__26346___c____,X51393,1
XMetab__448991___c____,X5594,-1
XMetab__2662___c____,X5743,1
XMetab__2662___c____,X5743,-1
XMetab__3157___c____,X146,-1
XMetab__299___c____,X8856,1
XMetab__5538___c____,X842,1
XMetab__762___c____,X81027,1
XMetab__23723___c____,X4882,1
XMetab__11349___c____,X1543,-1
XMetab__26275995___c____,X4318,-1
XMetab__65856___c____,X5972,-1
XMetab__10518___c____,X2898,-1
XMetab__3883___c____,X10062,1
XMetab__13089___c____,X2064,1
XMetab__271___c____,X5567,1
XMetab__2185___c____,X623,-1
XMetab__6437622___c____,X841,1
XMetab__4499___c____,X781,-1
XMetab__1775___c____,X3757,-1
XMetab__5360___c____,X27306,-1
XMetab__3006531___c____,X3569,-1
XMetab__54901___c____,X8856,1
XMetab__177___c____,X4792,1
XMetab__338___c____,X5742,-1
XMetab__439456___c____,X3710,1
XMetab__9849735___c____,X5294,-1
XMetab__4778___c____,X8912,-1
XMetab__5280373___c____,X1543,1
XMetab__3962___c____,X10599,-1
XMetab__3883___c____,X7376,1
XMetab__347590___c____,X4846,-1
XMetab__5281894___c____,X8644,-1
XMetab__2083___c____,X153,1
XMetab__2524___c____,X5972,-1
XMetab__3715___c____,X368,-1
XMetab__444___c____,X1136,-1
XMetab__5591___c____,X3484,1
XMetab__299___c____,X2099,1
XMetab__1727___c____,X3742,-1
XMetab__31115___c____,X836,1
XMetab__1744___c____,X840,1
XMetab__11485656___c____,X1435,-1
XMetab__5593___c____,X1131,-1
XMetab__24934___c____,X2876,1
XMetab__5359485___c____,X2936,-1
XMetab__5161___c____,X5743,-1
XMetab__6326970___c____,X7015,1
XMetab__8515___c____,X1859,-1
XMetab__785___c____,X842,1
XMetab__985___c____,X3156,1
XMetab__55283___c____,X1576,-1
XMetab__104926___c____,X8856,1
XMetab__4042___c____,X367,1
XMetab__3368___c____,X1633,1
XMetab__5280754___c____,X836,1
XMetab__5280934___c____,X2641,1
XMetab__39929___c____,X1544,1
XMetab__216326___c____,X8600,-1
XMetab__6918736___c____,X836,1
XMetab__762___c____,X3845,1
XMetab__2818___c____,X1814,-1
XMetab__9954905___c____,X552,-1
XMetab__77998___c____,X5105,1
XMetab__5311304___c____,X4986,1
XMetab__5186___c____,X3065,-1
XMetab__4189___c____,X90134,-1
XMetab__9811357___c____,X3741,-1
XMetab__39147___c____,X153,-1
XMetab__1287___c____,X3576,1
XMetab__1287___c____,X3576,-1
XMetab__772___c____,X5473,-1
XMetab__76___c____,X5465,1
XMetab__3033538___c____,X147,-1
XMetab__2585___c____,X6262,1
XMetab__3973___c____,X5595,-1
XMetab__3016___c____,X1646,-1
XMetab__3052762___c____,X3360,1
XMetab__27991___c____,X359,1
XMetab__8449___c____,X847,-1
XMetab__5293___c____,X4519,1
XMetab__189858___c____,X4311,-1
XMetab__275182___c____,X836,1
XMetab__2662___c____,X5170,-1
XMetab__145068___c____,X6775,1
XMetab__4488___c____,X1080,-1
XMetab__10787___c____,X842,1
XMetab__89594___c____,X2534,1
XMetab__148123___c____,X7157,1
XMetab__3845___c____,X1543,1
XMetab__177___c____,X25,1
XMetab__10026300___c____,X1816,-1
XMetab__1167___c____,X2673,-1
XMetab__7870___c____,X3320,-1
XMetab__6506050___c____,X3351,-1
XMetab__476861___c____,X983,-1
XMetab__2159___c____,X1814,-1
XMetab__5957___c____,X8669,1
XMetab__179340___c____,X4986,1
XMetab__5280878___c____,X1241,1
XMetab__2215___c____,X3350,1
XMetab__5281767___c____,X6774,-1
XMetab__5281607___c____,X207,-1
XMetab__443119___c____,X11202,-1
XMetab__3657___c____,X836,1
XMetab__5073___c____,X5243,-1
XMetab__5287463___c____,X6714,-1
XMetab__3143___c____,X983,1
XMetab__1690___c____,X578,1
XMetab__4829___c____,X5468,1
XMetab__985___c____,X6822,1
XMetab__985___c____,X4843,1
XMetab__6041___c____,X147,1
XMetab__60853___c____,X3351,-1
XMetab__24316___c____,X5138,1
XMetab__2881___c____,X3778,-1
XMetab__4926___c____,X1131,-1
XMetab__3494___c____,X1131,-1
XMetab__5281605___c____,X5315,1
XMetab__11149906___c____,X5468,-1
XMetab__2733525___c____,X5594,1
XMetab__3081361___c____,X5979,-1
XMetab__5405___c____,X3757,-1
XMetab__177___c____,X5580,1
XMetab__445154___c____,X2475,-1
XMetab__5280360___c____,X5743,1
XMetab__77998___c____,X2167,1
XMetab__3209___c____,X50486,1
XMetab__4914___c____,X3359,-1
XMetab__4829___c____,X3284,-1
XMetab__2541___c____,X5054,1
XMetab__4266___c____,X134,1
XMetab__4883___c____,X153,-1
XMetab__181___c____,X10449,-1
XMetab__5271566___c____,X7295,-1
XMetab__5002___c____,X3269,-1
XMetab__27991___c____,X6403,1
XMetab__5280805___c____,X8644,-1
XMetab__5056___c____,X2064,1
XMetab__4011___c____,X1133,-1
XMetab__3171___c____,X147,1
XMetab__2687___c____,X155,1
XMetab__2520___c____,X5972,1
XMetab__46926350___c____,X1017,-1
XMetab__3776___c____,X4846,-1
XMetab__73665___c____,X3284,-1
XMetab__5002___c____,X1813,-1
XMetab__5002___c____,X1813,1
XMetab__123879___c____,X6915,-1
XMetab__34007___c____,X5770,-1
XMetab__12620___c____,X51284,1
XMetab__3385___c____,X839,1
XMetab__4543___c____,X1131,-1
XMetab__445154___c____,X5743,-1
XMetab__5281767___c____,X5970,-1
XMetab__77998___c____,X5468,1
XMetab__1967___c____,X240,-1
XMetab__66535___c____,X5577,1
XMetab__271___c____,X10014,1
XMetab__3931___c____,X1579,1
XMetab__5095___c____,X1813,1
XMetab__11393311___c____,X1543,-1
XMetab__60164___c____,X5916,1
XMetab__5311___c____,X3014,1
XMetab__441298___c____,X1576,1
XMetab__441298___c____,X1576,-1
XMetab__231___c____,X2180,1
XMetab__5994___c____,X3741,-1
XMetab__216239___c____,X5979,-1
XMetab__176870___c____,X1956,-1
XMetab__2548___c____,X837,1
XMetab__3559___c____,X1813,-1
XMetab__14917___c____,X2539,-1
XMetab__4253___c____,X5594,1
XMetab__6436223___c____,X837,1
XMetab__53359___c____,X57016,-1
XMetab__155448___c____,X6010,-1
XMetab__60938___c____,X3753,-1
XMetab__5033___c____,X4159,1
XMetab__446284___c____,X1490,1
XMetab__951___c____,X148,1
XMetab__14888___c____,X6608,-1
XMetab__450___c____,X650,-1
XMetab__39860___c____,X1268,1
XMetab__4169___c____,X1543,1
XMetab__2764___c____,X5444,-1
XMetab__127912___c____,X3350,1
XMetab__115196___c____,X836,1
XMetab__9317___c____,X5604,1
XMetab__370___c____,X5578,-1
XMetab__124437___c____,X1956,-1
XMetab__208898___c____,X147,-1
XMetab__784___c____,X280636,1
XMetab__5281607___c____,X5243,-1
XMetab__93860___c____,X5599,1
XMetab__6000___c____,X353174,-1
XMetab__4658___c____,X3350,-1
XMetab__71315513___c____,X5328,-1
XMetab__985___c____,X183,1
XMetab__304___c____,X7376,1
XMetab__4053___c____,X842,1
XMetab__11963948___c____,X3162,-1
XMetab__54459___c____,X152,-1
XMetab__5291___c____,X6850,-1
XMetab__2812___c____,X1576,1
XMetab__2812___c____,X1576,-1
XMetab__3038476___c____,X774,-1
XMetab__1612___c____,X760,-1
XMetab__445154___c____,X1978,-1
XMetab__10547___c____,X590,-1
XMetab__5510___c____,X6713,-1
XMetab__3460___c____,X3320,-1
XMetab__2336___c____,X8743,1
XMetab__5035___c____,X2100,1
XMetab__5035___c____,X2100,-1
XMetab__11597697___c____,X6531,-1
XMetab__2703___c____,X1080,-1
XMetab__23925___c____,X3091,1
XMetab__3352___c____,X2741,-1
