item_id_a	item_id_b	mode	action	a_is_acting	score
9606.ENSP00000386069	CIDs00010836	activation	activation	f	991
CIDs00010836	9606.ENSP00000386069	activation	activation	t	991
9606.ENSP00000286355	CIDs00005957	inhibition	inhibition	t	989
CIDs00005957	9606.ENSP00000286355	inhibition	inhibition	f	989
9606.ENSP00000286355	CIDs00005957	activation	activation	t	900
CIDs00005957	9606.ENSP00000286355	activation	activation	f	900
9606.ENSP00000341289	CIDm00002082	inhibition	inhibition	f	991
CIDm00002082	9606.ENSP00000341289	inhibition	inhibition	t	991
CIDm00003973	9606.ENSP00000297494	inhibition	inhibition	t	957
CIDs05280385	9606.ENSP00000265724	inhibition	inhibition	t	957
CIDs00033741	9606.ENSP00000338345	inhibition	inhibition	t	969
CIDs00010783	9606.ENSP00000252945	inhibition	inhibition	t	957
CIDs00065064	9606.ENSP00000356438	inhibition	inhibition	t	999
CIDm11625818	9606.ENSP00000358022	inhibition	inhibition	t	957
CIDs00006830	9606.ENSP00000262215	activation	activation	f	989
9606.ENSP00000355192	CIDm00060662	inhibition	inhibition	f	991
CIDm00060662	9606.ENSP00000355192	inhibition	inhibition	t	991
CIDm00012325	9606.ENSP00000306245	activation	activation	t	957
CIDs00005957	9606.ENSP00000306245	activation	activation	t	990
CIDm00003413	9606.ENSP00000275525	activation	activation	t	990
9606.ENSP00000265164	CIDm00010461	activation	activation	f	907
CIDm00010461	9606.ENSP00000265164	activation	activation	t	907
9606.ENSP00000372750	CIDs00154058	inhibition	inhibition	f	958
CIDs00154058	9606.ENSP00000372750	inhibition	inhibition	t	958
9606.ENSP00000356438	CIDs00005426	inhibition	inhibition	f	958
CIDs00005426	9606.ENSP00000356438	inhibition	inhibition	t	958
CIDm00005291	9606.ENSP00000264709	activation	activation	t	957
9606.ENSP00000327315	CIDm00003931	activation	activation	f	900
CIDm00003931	9606.ENSP00000327315	activation	activation	t	900
CIDm10282255	9606.ENSP00000350052	activation	activation	t	957
9606.ENSP00000285273	CIDs00005734	inhibition	inhibition	f	958
CIDs00005734	9606.ENSP00000285273	inhibition	inhibition	t	958
CIDm00443289	9606.ENSP00000368683	inhibition	inhibition	t	999
9606.ENSP00000263125	CIDm00000762	activation	activation	t	900
CIDm00000762	9606.ENSP00000263125	activation	activation	f	900
9606.ENSP00000419782	CIDs00160355	inhibition	inhibition	f	938
CIDs00160355	9606.ENSP00000419782	inhibition	inhibition	t	938
CIDs00004534	9606.ENSP00000297494	activation	activation	t	957
CIDm00002909	9606.ENSP00000416330	activation	activation	t	990
9606.ENSP00000307713	CIDm00105044	binding	activation	f	998
CIDm00105044	9606.ENSP00000307713	binding	activation	t	998
9606.ENSP00000341390	CIDm00004920	inhibition	inhibition	f	991
CIDm00004920	9606.ENSP00000341390	inhibition	inhibition	t	991
9606.ENSP00000268251	CIDm00005665	inhibition	inhibition	f	997
CIDm00005665	9606.ENSP00000268251	inhibition	inhibition	t	997
9606.ENSP00000268251	CIDm00005665	binding	inhibition	f	900
CIDm00005665	9606.ENSP00000268251	binding	inhibition	t	900
9606.ENSP00000418081	CIDs00002156	inhibition	inhibition	f	991
CIDs00002156	9606.ENSP00000418081	inhibition	inhibition	t	991
9606.ENSP00000311032	CIDm00005291	activation	activation	f	907
CIDm00005291	9606.ENSP00000311032	activation	activation	t	907
CIDs00047528	9606.ENSP00000297494	activation	activation	t	990
CIDm00001959	9606.ENSP00000338018	activation	activation	t	957
9606.ENSP00000353770	CIDm00061635	inhibition	inhibition	f	991
CIDm00061635	9606.ENSP00000353770	inhibition	inhibition	t	991
9606.ENSP00000341938	CIDs00439153	inhibition	inhibition	t	900
CIDs00439153	9606.ENSP00000341938	inhibition	inhibition	f	900
CIDs00054454	9606.ENSP00000303394	activation	activation	t	957
9606.ENSP00000266395	CIDm00005212	inhibition	inhibition	f	991
CIDm00005212	9606.ENSP00000266395	inhibition	inhibition	t	991
9606.ENSP00000353483	CIDm00008515	inhibition	inhibition	f	938
CIDm00008515	9606.ENSP00000353483	inhibition	inhibition	t	938
CIDm00001287	9606.ENSP00000222381	activation	activation	t	990
CIDm05280443	9606.ENSP00000278968	activation	activation	t	957
9606.ENSP00000411532	CIDm00003310	inhibition	inhibition	f	998
CIDm00003310	9606.ENSP00000411532	inhibition	inhibition	t	998
CIDs00445154	9606.ENSP00000339527	activation	activation	t	999
9606.ENSP00000262735	CIDm00003339	activation	activation	f	991
CIDm00003339	9606.ENSP00000262735	activation	activation	t	991
CIDm00000274	9606.ENSP00000305372	activation	activation	t	934
CIDs00003385	9606.ENSP00000264832	activation	activation	t	957
CIDm00000304	9606.ENSP00000343645	inhibition	inhibition	t	990
9606.ENSP00000279593	CIDs00004058	inhibition	inhibition	f	991
CIDs00004058	9606.ENSP00000279593	inhibition	inhibition	t	991
9606.ENSP00000319984	CIDm00002826	inhibition	inhibition	f	991
CIDm00002826	9606.ENSP00000319984	inhibition	inhibition	t	991
9606.ENSP00000417963	CIDs00439190	activation	activation	f	900
CIDs00439190	9606.ENSP00000417963	activation	activation	t	900
CIDs00000271	9606.ENSP00000346389	activation	activation	t	999
9606.ENSP00000358327	CIDm00216239	activation	activation	f	907
CIDm00216239	9606.ENSP00000358327	activation	activation	t	907
9606.ENSP00000349078	CIDs00130956	inhibition	inhibition	f	938
CIDs00130956	9606.ENSP00000349078	inhibition	inhibition	t	938
CIDm00004688	9606.ENSP00000345774	inhibition	inhibition	t	957
9606.ENSP00000427514	CIDs00077998	activation	activation	f	900
CIDs00077998	9606.ENSP00000427514	activation	activation	t	900
CIDs00451668	9606.ENSP00000339527	activation	activation	t	957
CIDm00023340	9606.ENSP00000216117	activation	activation	t	999
CIDs05280453	9606.ENSP00000263816	activation	activation	t	957
9606.ENSP00000368766	CIDs00005401	inhibition	inhibition	f	991
CIDs00005401	9606.ENSP00000368766	inhibition	inhibition	t	991
9606.ENSP00000368766	CIDs00005401	binding	inhibition	f	991
CIDs00005401	9606.ENSP00000368766	binding	inhibition	t	991
CIDm00000977	9606.ENSP00000222139	activation	activation	t	957
9606.ENSP00000402152	CIDm00003639	inhibition	inhibition	f	991
CIDm00003639	9606.ENSP00000402152	inhibition	inhibition	t	991
9606.ENSP00000348459	CIDm00023925	binding	activation	f	900
CIDm00023925	9606.ENSP00000348459	binding	activation	t	900
9606.ENSP00000348459	CIDm00023925	binding	inhibition	f	900
CIDm00023925	9606.ENSP00000348459	binding	inhibition	t	900
CIDs00005839	9606.ENSP00000254301	activation	activation	t	999
9606.ENSP00000364252	CIDm00003032	inhibition	inhibition	f	998
CIDm00003032	9606.ENSP00000364252	inhibition	inhibition	t	998
9606.ENSP00000367869	CIDs00006830	activation	activation	t	989
CIDs00006830	9606.ENSP00000367869	activation	activation	f	989
9606.ENSP00000367869	CIDs00006830	inhibition	inhibition	t	957
CIDs00006830	9606.ENSP00000367869	inhibition	inhibition	f	957
9606.ENSP00000377969	CIDm00003054	activation	activation	f	900
CIDm00003054	9606.ENSP00000377969	activation	activation	t	900
9606.ENSP00000268053	CIDs00002145	inhibition	inhibition	f	991
CIDs00002145	9606.ENSP00000268053	inhibition	inhibition	t	991
CIDm00156418	9606.ENSP00000237837	inhibition	inhibition	t	999
9606.ENSP00000301645	CIDm00003209	activation	activation	f	900
CIDm00003209	9606.ENSP00000301645	activation	activation	t	900
CIDs00002770	9606.ENSP00000319831	inhibition	inhibition	t	957
CIDm00000303	9606.ENSP00000293272	activation	activation	t	957
CIDs00068570	9606.ENSP00000354558	activation	activation	t	957
CIDm00000274	9606.ENSP00000367207	inhibition	inhibition	t	998
9606.ENSP00000303211	CIDm00009395	inhibition	inhibition	f	907
CIDm00009395	9606.ENSP00000303211	inhibition	inhibition	t	907
CIDs00000774	9606.ENSP00000302935	activation	activation	t	957
CIDm00000238	9606.ENSP00000371067	inhibition	inhibition	f	989
9606.ENSP00000332816	CIDm00003899	inhibition	inhibition	f	991
CIDm00003899	9606.ENSP00000332816	inhibition	inhibition	t	991
9606.ENSP00000327652	CIDs00026934	activation	activation	f	958
CIDs00026934	9606.ENSP00000327652	activation	activation	t	958
CIDm00000774	9606.ENSP00000306245	activation	activation	t	990
9606.ENSP00000368349	CIDs00030751	inhibition	inhibition	f	958
CIDs00030751	9606.ENSP00000368349	inhibition	inhibition	t	958
9606.ENSP00000369050	CIDm00002082	activation	activation	f	907
CIDm00002082	9606.ENSP00000369050	activation	activation	t	907
CIDm00000271	9606.ENSP00000364709	activation	activation	t	989
9606.ENSP00000231509	CIDm00200136	activation	activation	f	958
CIDm00200136	9606.ENSP00000231509	activation	activation	t	958
CIDm00000450	9606.ENSP00000258743	inhibition	inhibition	t	999
CIDs00003902	9606.ENSP00000260433	inhibition	inhibition	t	957
CIDm00001287	9606.ENSP00000361125	inhibition	inhibition	t	999
CIDm00069512	9606.ENSP00000239223	activation	activation	t	990
9606.ENSP00000351410	CIDs00066535	activation	activation	f	900
CIDs00066535	9606.ENSP00000351410	activation	activation	t	900
CIDm00132803	9606.ENSP00000223095	inhibition	inhibition	t	957
CIDm00001287	9606.ENSP00000269141	inhibition	inhibition	t	990
9606.ENSP00000286301	CIDs00008977	activation	activation	t	900
CIDs00008977	9606.ENSP00000286301	activation	activation	f	900
CIDs00005757	9606.ENSP00000219070	activation	activation	t	990
CIDm00005056	9606.ENSP00000380252	activation	activation	t	957
CIDs00107969	9606.ENSP00000379140	activation	activation	t	957
9606.ENSP00000262623	CIDs09579578	inhibition	inhibition	f	958
CIDs09579578	9606.ENSP00000262623	inhibition	inhibition	t	958
9606.ENSP00000325120	CIDm00002096	activation	activation	f	958
CIDm00002096	9606.ENSP00000325120	activation	activation	t	958
9606.ENSP00000221138	CIDm00000197	inhibition	inhibition	t	900
CIDm00000197	9606.ENSP00000221138	inhibition	inhibition	f	900
CIDm00004091	9606.ENSP00000368880	inhibition	inhibition	t	990
CIDm00003199	9606.ENSP00000336528	inhibition	inhibition	t	957
9606.ENSP00000318820	CIDs00031072	inhibition	inhibition	f	991
CIDs00031072	9606.ENSP00000318820	inhibition	inhibition	t	991
9606.ENSP00000322909	CIDm00000985	activation	activation	f	900
CIDm00000985	9606.ENSP00000322909	activation	activation	t	900
CIDm00005538	9606.ENSP00000245414	activation	activation	t	957
9606.ENSP00000337949	CIDm00002512	inhibition	inhibition	f	958
CIDm00002512	9606.ENSP00000337949	inhibition	inhibition	t	958
9606.ENSP00000408695	CIDs00006830	activation	activation	t	998
CIDs00006830	9606.ENSP00000408695	activation	activation	f	998
CIDm00004961	9606.ENSP00000356438	activation	activation	t	957
CIDs00000187	9606.ENSP00000368538	activation	activation	t	957
CIDs00446378	9606.ENSP00000306512	activation	activation	t	957
9606.ENSP00000262186	CIDs00002156	inhibition	inhibition	f	999
CIDs00002156	9606.ENSP00000262186	inhibition	inhibition	t	999
9606.ENSP00000363822	CIDm00003397	inhibition	inhibition	f	997
CIDm00003397	9606.ENSP00000363822	inhibition	inhibition	t	997
CIDs05284596	9606.ENSP00000217386	activation	activation	t	999
CIDs05284596	9606.ENSP00000217386	inhibition	inhibition	t	957
CIDs00089594	9606.ENSP00000270349	activation	activation	t	946
9606.ENSP00000280155	CIDm00005775	binding	inhibition	f	958
CIDm00005775	9606.ENSP00000280155	binding	inhibition	t	958
9606.ENSP00000348762	CIDs00001949	inhibition	inhibition	f	958
CIDs00001949	9606.ENSP00000348762	inhibition	inhibition	t	958
9606.ENSP00000301974	CIDs00115002	binding	inhibition	f	991
CIDs00115002	9606.ENSP00000301974	binding	inhibition	t	991
9606.ENSP00000303211	CIDs00004991	inhibition	inhibition	f	999
CIDs00004991	9606.ENSP00000303211	inhibition	inhibition	t	999
9606.ENSP00000234961	CIDs00003954	activation	activation	f	991
CIDs00003954	9606.ENSP00000234961	activation	activation	t	991
CIDm00011045	9606.ENSP00000363089	activation	activation	t	957
9606.ENSP00000343782	CIDs00004946	inhibition	inhibition	f	998
CIDs00004946	9606.ENSP00000343782	inhibition	inhibition	t	998
CIDs00002770	9606.ENSP00000262209	activation	activation	t	957
9606.ENSP00000307445	CIDs05280492	binding	activation	f	998
CIDs05280492	9606.ENSP00000307445	binding	activation	t	998
9606.ENSP00000260630	CIDm00068081	inhibition	inhibition	f	907
CIDm00068081	9606.ENSP00000260630	inhibition	inhibition	t	907
CIDm00003159	9606.ENSP00000252029	activation	activation	t	957
CIDs01548943	9606.ENSP00000361125	inhibition	inhibition	t	998
CIDm00005056	9606.ENSP00000344352	activation	activation	t	957
CIDm00003973	9606.ENSP00000378699	inhibition	inhibition	t	957
9606.ENSP00000334910	CIDm00066535	activation	activation	t	900
CIDm00066535	9606.ENSP00000334910	activation	activation	f	900
CIDs00000307	9606.ENSP00000356438	inhibition	inhibition	t	957
CIDm00003973	9606.ENSP00000312652	inhibition	inhibition	t	957
CIDs00009444	9606.ENSP00000365380	activation	activation	t	999
CIDm00160254	9606.ENSP00000368683	inhibition	inhibition	t	957
CIDm00023982	9606.ENSP00000262839	activation	activation	t	957
CIDm00002519	9606.ENSP00000219070	activation	activation	t	957
CIDs00000271	9606.ENSP00000271555	activation	activation	t	999
9606.ENSP00000274376	CIDs00008977	activation	activation	t	989
CIDs00008977	9606.ENSP00000274376	activation	activation	f	989
CIDm00077998	9606.ENSP00000356954	inhibition	inhibition	t	990
CIDs00104807	9606.ENSP00000269305	activation	activation	t	999
CIDm00421610	9606.ENSP00000316476	activation	activation	t	957
CIDm00091530	9606.ENSP00000262999	activation	activation	t	999
CIDm00004509	9606.ENSP00000220764	inhibition	inhibition	t	957
CIDs00005962	9606.ENSP00000263339	activation	activation	t	957
CIDs00060961	9606.ENSP00000269305	activation	activation	t	998
CIDs00005591	9606.ENSP00000337915	activation	activation	t	957
9606.ENSP00000363822	CIDs00010635	activation	activation	f	997
CIDs00010635	9606.ENSP00000363822	activation	activation	t	997
9606.ENSP00000261707	CIDs00063009	inhibition	inhibition	f	991
CIDs00063009	9606.ENSP00000261707	inhibition	inhibition	t	991
CIDs00037783	9606.ENSP00000263341	inhibition	inhibition	t	957
CIDm00435718	9606.ENSP00000414303	activation	activation	t	998
9606.ENSP00000336630	CIDs00002153	inhibition	inhibition	f	991
CIDs00002153	9606.ENSP00000336630	inhibition	inhibition	t	991
9606.ENSP00000359793	CIDs06473773	binding	inhibition	f	991
CIDs06473773	9606.ENSP00000359793	binding	inhibition	t	991
CIDm00037783	9606.ENSP00000342070	activation	activation	t	957
CIDm00442783	9606.ENSP00000265724	inhibition	inhibition	t	990
CIDs00003973	9606.ENSP00000354558	inhibition	inhibition	t	957
CIDm00002244	9606.ENSP00000301921	activation	activation	t	957
9606.ENSP00000216911	CIDm24748204	inhibition	inhibition	f	958
CIDm24748204	9606.ENSP00000216911	inhibition	inhibition	t	958
CIDs00445154	9606.ENSP00000269305	activation	activation	t	999
9606.ENSP00000349078	CIDm00130956	inhibition	inhibition	f	938
CIDm00130956	9606.ENSP00000349078	inhibition	inhibition	t	938
CIDs00005070	9606.ENSP00000394033	activation	activation	t	957
9606.ENSP00000322924	CIDs00060857	activation	activation	f	958
CIDs00060857	9606.ENSP00000322924	activation	activation	t	958
CIDm00003962	9606.ENSP00000365435	activation	activation	t	957
9606.ENSP00000357804	CIDm24755492	inhibition	inhibition	t	900
CIDm24755492	9606.ENSP00000357804	inhibition	inhibition	f	900
CIDm00009413	9606.ENSP00000420168	activation	activation	t	957
9606.ENSP00000336630	CIDs00004046	inhibition	inhibition	f	991
CIDs00004046	9606.ENSP00000336630	inhibition	inhibition	t	991
CIDm00176870	9606.ENSP00000303554	inhibition	inhibition	t	957
9606.ENSP00000355192	CIDs00004494	inhibition	inhibition	f	958
CIDs00004494	9606.ENSP00000355192	inhibition	inhibition	t	958
CIDm00016886	9606.ENSP00000353472	activation	activation	t	957
9606.ENSP00000262888	CIDs00003226	inhibition	inhibition	f	991
CIDs00003226	9606.ENSP00000262888	inhibition	inhibition	t	991
CIDm25880656	9606.ENSP00000366729	inhibition	inhibition	t	990
CIDm86583374	9606.ENSP00000263851	activation	activation	t	957
9606.ENSP00000308549	CIDs00123807	binding	activation	f	998
CIDs00123807	9606.ENSP00000308549	binding	activation	t	998
9606.ENSP00000246914	CIDs00005957	activation	activation	t	900
CIDs00005957	9606.ENSP00000246914	activation	activation	f	900
CIDs00010461	9606.ENSP00000306512	activation	activation	t	957
9606.ENSP00000276198	CIDs00004199	inhibition	inhibition	f	958
CIDs00004199	9606.ENSP00000276198	inhibition	inhibition	t	958
CIDs06604100	9606.ENSP00000272190	activation	activation	t	957
CIDm00002250	9606.ENSP00000258743	inhibition	inhibition	t	957
CIDm23624255	9606.ENSP00000256078	activation	activation	t	957
CIDs03052775	9606.ENSP00000409007	activation	activation	t	998
9606.ENSP00000354859	CIDm00003158	inhibition	inhibition	f	998
CIDm00003158	9606.ENSP00000354859	inhibition	inhibition	t	998
CIDs00000702	9606.ENSP00000301141	activation	activation	t	999
CIDs00022382	9606.ENSP00000269305	activation	activation	t	999
CIDs00004713	9606.ENSP00000361125	inhibition	inhibition	t	990
CIDs05280795	9606.ENSP00000225831	inhibition	inhibition	t	957
9606.ENSP00000324693	CIDm00000231	activation	activation	f	900
CIDm00000231	9606.ENSP00000324693	activation	activation	t	900
9606.ENSP00000384264	CIDs00000271	activation	activation	f	900
CIDs00000271	9606.ENSP00000384264	activation	activation	t	900
CIDm00000774	9606.ENSP00000294728	activation	activation	t	957
9606.ENSP00000447173	CIDs05280453	inhibition	inhibition	f	991
CIDs05280453	9606.ENSP00000447173	inhibition	inhibition	t	991
9606.ENSP00000447173	CIDs05280453	activation	activation	f	994
CIDs05280453	9606.ENSP00000447173	activation	activation	t	994
CIDm00000702	9606.ENSP00000277541	inhibition	inhibition	t	957
CIDs05280961	9606.ENSP00000206249	activation	activation	t	990
CIDs05280961	9606.ENSP00000206249	inhibition	inhibition	t	957
CIDs06435755	9606.ENSP00000244709	inhibition	inhibition	t	957
CIDm00005408	9606.ENSP00000361125	activation	activation	t	990
CIDs00004091	9606.ENSP00000324173	inhibition	inhibition	t	990
CIDs05288382	9606.ENSP00000302961	activation	activation	t	990
CIDs00004912	9606.ENSP00000261693	activation	activation	t	990
CIDs00004713	9606.ENSP00000363804	inhibition	inhibition	t	957
CIDs00005753	9606.ENSP00000276571	inhibition	inhibition	t	957
9606.ENSP00000350348	CIDs00001271	binding	activation	f	991
CIDs00001271	9606.ENSP00000350348	binding	activation	t	991
9606.ENSP00000314649	CIDm00002514	binding	inhibition	f	900
CIDm00002514	9606.ENSP00000314649	binding	inhibition	t	900
9606.ENSP00000419361	CIDs00006076	inhibition	inhibition	t	989
CIDs00006076	9606.ENSP00000419361	inhibition	inhibition	f	989
