source,sign,target
Metab__5497182,1,2641
Metab__24826799,-1,2261
Metab__977,1,3091
Metab__4634,-1,1128
Metab__3463,1,9606.ENSP00000309757
Metab__216239,-1,673
Metab__6503,-1,3938
Metab__11181459,1,3661
Metab__702,1,7157
Metab__4624,1,5599
Metab__8582,1,5471
Metab__3715,-1,9606.ENSP00000265023
Metab__5362118,-1,1636
Metab__4585,-1,1816
Metab__5957,1,6187
Metab__4507,-1,779
Metab__123924,1,4985
Metab__389644,-1,2475
Metab__5002,-1,3358
Metab__71310,-1,150
Metab__5287969,-1,983
Metab__4205,-1,3358
Metab__303,1,151306
Metab__2735,1,7421
Metab__985,1,2641
Metab__5280343,-1,6347
Metab__6262,1,222545
Metab__3295,-1,766
Metab__160,1,11251
Metab__985,1,5599
Metab__271,1,80271
Metab__3931,1,19
Metab__2826,-1,6531
Metab__4543,-1,3358
Metab__15938,1,836
Metab__32518,-1,10682
Metab__11626560,-1,4233
Metab__16886,1,1786
Metab__16886,-1,1786
Metab__31100,1,148
Metab__1018,-1,130013
Metab__5002,-1,1132
Metab__28486,-1,2932
Metab__745,-1,9606.ENSP00000229416
Metab__3931,1,8800
Metab__36811,1,153
Metab__36811,1,153
Metab__644073,-1,4986
Metab__784,1,4217
Metab__5284603,1,4988
Metab__231,1,5582
Metab__2250,-1,3156
Metab__3973,1,2932
Metab__762,1,107
Metab__25880656,-1,4318
Metab__644213,-1,5468
Metab__1833,1,3363
Metab__47289,1,7157
Metab__65064,-1,6774
Metab__387447,1,3309
Metab__68740,-1,2224
Metab__784,1,3569
Metab__2900,-1,3091
Metab__896,1,207
Metab__271,1,113
Metab__702,-1,213
Metab__3813,-1,627
Metab__28417,1,5241
Metab__2187,-1,9606.ENSP00000260433
Metab__985,1,2695
Metab__32518,-1,3930
Metab__4917,-1,1813
Metab__30323,1,7157
Metab__193,-1,3176
Metab__123631,-1,1956
Metab__15938,1,4217
Metab__4911,-1,24145
Metab__57537,1,1813
Metab__5056,1,7157
Metab__3406,-1,125
Metab__3406,-1,125
Metab__9161,1,1544
Metab__6442177,-1,2475
Metab__5523,-1,6530
Metab__860,1,4802
Metab__3981,1,3363
Metab__31703,1,2309
Metab__5957,-1,51422
Metab__3406,-1,125
Metab__3406,-1,125
Metab__888,1,3632
Metab__4912,-1,19
Metab__5284627,-1,2897
Metab__4106,-1,3354
Metab__2353,1,207
Metab__3002977,-1,1234
Metab__8974,1,136
Metab__784,1,4846
Metab__784,-1,4846
Metab__9846180,1,4352
Metab__150310,-1,4306
Metab__4253,1,4986
Metab__813,1,128240
Metab__702,-1,9370
Metab__4926,-1,1131
Metab__60834,-1,6532
Metab__11556427,-1,1071
Metab__32281,1,5617
Metab__1220,1,3355
Metab__11234794,-1,3091
Metab__4578,-1,4255
Metab__3086681,-1,6869
Metab__444732,-1,3065
Metab__271,1,114
Metab__24812758,-1,6524
Metab__216235,-1,1910
Metab__271,-1,2098
Metab__448537,1,9606.ENSP00000371432
Metab__271,1,2158
Metab__6076,1,6833
Metab__114892,-1,1717
Metab__5957,1,6224
Metab__151110,1,7099
Metab__4585,1,5617
Metab__8747,-1,9615
Metab__271,1,5837
Metab__271,1,5837
Metab__657237,1,836
Metab__441314,-1,2548
Metab__3121,-1,18
Metab__122172,1,5733
Metab__271,1,5568
Metab__3668,1,57413
Metab__3668,1,57413
Metab__3931,1,4801
Metab__5280934,1,4801
Metab__5505,-1,6833
Metab__611,-1,6507
Metab__24826799,-1,3815
Metab__850,1,5528
Metab__4828,1,153
Metab__644213,-1,5465
Metab__150311,-1,1401
Metab__11005,1,2641
Metab__271,1,857
Metab__24936,-1,6713
Metab__60853,-1,9606.ENSP00000313661
Metab__60853,1,9606.ENSP00000313661
Metab__860,1,5244
Metab__3032,-1,5743
Metab__4168,-1,1813
Metab__888,1,10423
Metab__271,1,196883
Metab__11707110,-1,5604
Metab__2250,-1,7412
Metab__433294,-1,2932
Metab__942,1,8973
Metab__10789,-1,1312
Metab__2162,-1,774
Metab__4212,-1,7153
Metab__784,1,7295
Metab__656629,-1,4311
Metab__127357,-1,627
Metab__104766,1,2917
Metab__156418,1,846
Metab__156418,1,846
Metab__1166,1,9934
Metab__47811,1,1816
Metab__3381,1,2908
Metab__439197,-1,140838
Metab__238,1,1974
Metab__3007,-1,9606.ENSP00000298472
Metab__3007,1,9606.ENSP00000298472
Metab__54891,-1,1636
Metab__8747,-1,9615
Metab__5957,1,6192
Metab__3403,-1,3156
Metab__3662,-1,5742
Metab__4585,-1,152
Metab__4952,-1,5970
Metab__271,1,9606.ENSP00000305355
Metab__5287969,-1,4170
Metab__5734,-1,4129
Metab__77998,1,2167
Metab__444795,1,249
Metab__153999,-1,9606.ENSP00000305355
Metab__4802,-1,4311
Metab__443379,-1,183
Metab__12066,-1,6817
Metab__65971,-1,6915
Metab__68844,-1,9606.ENSP00000309649
Metab__1727,-1,3752
Metab__4440,1,3350
Metab__28486,1,3356
Metab__4916,1,154
Metab__3822,-1,3356
Metab__2160,-1,6530
Metab__5078,1,9606.ENSP00000313661
Metab__5078,1,9606.ENSP00000313661
Metab__60699,-1,3091
Metab__2436,1,155
Metab__107994,-1,1636
Metab__5280450,1,9606.ENSP00000327315
Metab__5538,1,655
Metab__4599,-1,5406
Metab__5280443,1,836
Metab__271,1,5836
Metab__271,1,5836
Metab__10133,1,9606.ENSP00000263817
Metab__5957,1,6209
Metab__4889,-1,3156
Metab__4091,-1,3162
Metab__42955,1,5732
Metab__20049,-1,10157
Metab__985,1,4802
Metab__3662,-1,5742
Metab__2676,-1,338
Metab__421610,-1,2735
Metab__238,1,1973
Metab__5328940,-1,10746
Metab__2524,1,249
Metab__2726,-1,148
Metab__5312529,1,2641
Metab__8515,-1,3725
Metab__387447,-1,207
Metab__60853,-1,3362
Metab__6031,-1,2992
Metab__2803,1,150
Metab__2803,1,150
Metab__6830,1,10640
Metab__439260,1,5972
Metab__3209,1,2182
Metab__387447,1,3162
Metab__5618,1,6915
Metab__3746,-1,1133
Metab__5282280,1,1269
Metab__304,1,1581
Metab__20410,1,1131
Metab__446284,1,6822
Metab__2160,-1,148
Metab__5002,-1,3358
Metab__2909,-1,356
Metab__784,1,51
Metab__60853,-1,1128
Metab__158781,-1,185
Metab__158781,-1,185
Metab__3696,-1,1133
Metab__702,1,3359
Metab__13493,1,4985
Metab__5002,-1,1815
Metab__951,1,5443
Metab__445154,1,836
Metab__445639,1,4035
Metab__28683,1,4953
Metab__5515,-1,116447
Metab__444020,-1,8972
Metab__860,1,5465
Metab__5202,1,3363
Metab__4106,-1,3356
Metab__36462,1,1026
Metab__3054,1,84790
Metab__237,1,7157
Metab__104865,-1,9606.ENSP00000263817
Metab__5426,-1,7124
Metab__63009,-1,6531
Metab__60830,-1,1128
Metab__4543,-1,3358
Metab__985,1,1374
Metab__115228,-1,6865
Metab__2818,-1,152
Metab__450,1,2100
Metab__3446,-1,9254
Metab__3869,-1,154
Metab__3869,-1,154
Metab__762,1,5030
Metab__174174,-1,1129
Metab__3062316,-1,4067
Metab__5957,1,8663
Metab__2733525,1,6462
Metab__124875,1,3661
Metab__444899,1,3156
Metab__77998,1,1050
Metab__446284,1,51129
Metab__762,1,1968
Metab__5530,-1,4128
Metab__985,1,3157
Metab__985,1,948
Metab__60699,-1,7150
Metab__3132,-1,4311
Metab__47811,1,3356
Metab__9926791,-1,3718
Metab__3061,-1,476
Metab__896,1,1407
Metab__5538,-1,4313
Metab__4829,1,5468
Metab__439153,1,1738
Metab__2585,-1,152
Metab__72036,-1,152
Metab__5994,-1,4306
Metab__60795,1,9606.ENSP00000327652
Metab__60795,-1,9606.ENSP00000327652
Metab__5281040,-1,3565
Metab__151166,-1,5743
Metab__65064,1,4846
Metab__455658,1,3163
Metab__3153,1,1813
Metab__36314,1,6774
Metab__5328940,-1,25
Metab__271,1,5577
Metab__3222,-1,1636
Metab__2378,-1,1595
Metab__312,-1,2588
Metab__1727,-1,3752
Metab__4829,1,5465
Metab__3830,1,8518
Metab__5280934,1,3156
Metab__238,1,5028
Metab__4543,-1,3269
Metab__762,1,9606.ENSP00000353564
Metab__5039,-1,3274
Metab__5039,-1,3274
Metab__70914,1,1373
Metab__5291,-1,5156
Metab__3054,1,2597
Metab__2524,1,632
Metab__6076,1,5573
Metab__2733525,-1,7422
Metab__71348,1,9606.ENSP00000330138
Metab__2116,-1,1401
Metab__68601,1,150
Metab__8730,1,7067
Metab__4211,1,1576
Metab__31100,1,9606.ENSP00000387281
Metab__54477,-1,1815
Metab__942,1,5743
Metab__60146,-1,147
Metab__60146,-1,147
Metab__784,1,836
Metab__5454,-1,3356
Metab__5454,-1,3356
Metab__4543,-1,150
Metab__2818,-1,1814
Metab__3494,-1,1128
Metab__124875,1,340061
Metab__185,1,1373
Metab__5291,-1,4835
Metab__4253,1,4988
Metab__54454,1,650
Metab__1158,-1,2997
Metab__216239,-1,2324
Metab__439260,1,147
Metab__7847,1,4318
Metab__4652,-1,7166
Metab__176407,-1,136
Metab__3767,1,847
Metab__942,1,1142
Metab__231,1,23179
Metab__2995,-1,1131
Metab__77998,1,5105
Metab__4106,-1,3356
Metab__26757,-1,4129
Metab__154100,-1,6531
Metab__31703,1,207
Metab__5362118,-1,59272
Metab__271,1,5567
Metab__73665,-1,9606.ENSP00000260433
Metab__5578,-1,7298
Metab__151166,-1,5742
Metab__5497181,1,2641
Metab__5280450,1,1579
Metab__4253,1,836
Metab__2678,-1,3269
Metab__2390,-1,3717
Metab__5775,-1,148
Metab__1727,-1,3745
Metab__5533,-1,150
Metab__5533,-1,150
Metab__1242,1,1816
Metab__2662,1,7157
Metab__3973,1,836
Metab__24316,1,5139
Metab__444899,1,2222
Metab__985,1,51129
Metab__667490,-1,3251
Metab__3209,1,1543
Metab__5486,-1,6403
Metab__2476,-1,4985
Metab__77998,1,5465
Metab__4485,-1,779
Metab__444899,1,3157
Metab__5202,1,3360
Metab__2949,1,367
Metab__5001396,1,2147
Metab__271,1,5568
Metab__54746,1,1814
Metab__6026,1,9606.ENSP00000307713
Metab__72023,1,5734
Metab__387447,-1,2099
Metab__176155,-1,1432
Metab__271,1,824
Metab__643963,1,207
Metab__450,1,2099
Metab__450,-1,2099
Metab__9818231,-1,3717
Metab__1103,1,8394
Metab__762,-1,6844
Metab__6834,-1,3269
Metab__967,-1,1723
Metab__444899,1,34
Metab__603,1,2645
Metab__603,-1,2645
Metab__4920,1,5241
Metab__2170,-1,9606.ENSP00000327652
Metab__3396,-1,1813
Metab__4956,1,5734
Metab__23994,1,9606.ENSP00000265023
Metab__3661,-1,1133
Metab__3661,-1,1133
Metab__6133,-1,2992
Metab__3209,1,57761
Metab__5267,1,5241
Metab__238,1,8662
Metab__3325,-1,3274
Metab__985,1,133522
Metab__2541,-1,185
Metab__2541,-1,185
Metab__5040,-1,2475
Metab__5040,1,2475
Metab__929,-1,5831
Metab__31423,1,3576
Metab__5372,1,5533
Metab__30136,1,1813
Metab__5280961,1,4846
Metab__271,1,3066
Metab__442783,1,836
Metab__446220,-1,6531
Metab__5957,-1,5564
Metab__271,1,2158
Metab__2781,-1,3269
Metab__2214,-1,653361
Metab__888,1,1373
Metab__5591,1,1576
Metab__2818,-1,3359
Metab__5284604,1,4988
Metab__445643,1,5533
Metab__2381,-1,1128
Metab__444899,1,3992
Metab__264,1,3048
Metab__15625,1,196
Metab__3038,-1,9606.ENSP00000256119
Metab__4920,-1,2099
Metab__5681,1,1718
Metab__449193,-1,5144
Metab__5572,-1,1128
Metab__5572,-1,1128
Metab__156326,-1,3350
Metab__4829,1,5105
Metab__27287,-1,3162
Metab__271,1,9606.ENSP00000162023
Metab__4387,1,4846
Metab__271,1,716
Metab__60795,-1,150
Metab__8977,1,2746
Metab__4091,1,3952
Metab__4091,-1,3952
Metab__446284,1,2222
Metab__1032,-1,55902
Metab__9704,-1,1717
Metab__3081361,-1,6714
Metab__2585,-1,154
Metab__121880,-1,3360
Metab__7628,-1,384
Metab__271,1,4208
Metab__2767,1,836
Metab__5538,1,7042
Metab__3355,-1,6331
Metab__23925,1,9606.ENSP00000394932
Metab__54313,1,5739
Metab__5056,-1,5315
Metab__8223,1,3351
Metab__60853,-1,1815
Metab__4885,1,1813
Metab__5280934,1,3992
Metab__4828,-1,3350
Metab__5280450,1,5465
Metab__5284570,1,4985
Metab__2512,1,1816
Metab__5493444,-1,183
Metab__2909,-1,4772
Metab__1206,-1,9606.ENSP00000298472
Metab__4636,1,152
Metab__37459,1,1816
Metab__3077,1,59340
Metab__11235728,-1,1803
Metab__5361912,1,1576
Metab__5280343,1,367
Metab__16682983,1,4313
Metab__5280450,1,2168
Metab__90470996,1,2149
Metab__2733525,1,2064
Metab__283,-1,5743
Metab__806,1,5578
Metab__185,1,1373
Metab__145742,-1,384
Metab__5478,-1,153
Metab__5478,-1,153
Metab__2361,1,1543
Metab__3750,-1,116447
Metab__443878,-1,1129
Metab__25244225,1,8394
Metab__145068,1,2977
Metab__2826,1,4986
Metab__5957,1,2745
Metab__11496628,-1,9212
Metab__5280343,1,3091
Metab__19861,-1,3269
Metab__5839,1,2852
Metab__159,1,5740
Metab__271,1,5255
Metab__3054,1,5021
Metab__224,1,51422
Metab__3209,1,7296
Metab__445643,1,5532
Metab__445643,-1,5532
Metab__2215,-1,147
Metab__5361917,-1,4988
Metab__2520,-1,778
Metab__942,1,89832
Metab__5957,1,5023
Metab__5350,1,4780
Metab__3840,-1,7299
Metab__838,-1,5053
Metab__10113978,-1,3791
Metab__188350,-1,9606.ENSP00000369519
Metab__5754,1,5443
Metab__681,1,7054
Metab__5591,-1,2030
Metab__271,1,5321
Metab__2160,-1,3356
Metab__127868,-1,8564
Metab__2170,-1,3269
Metab__16750408,-1,1111
Metab__985,1,19
Metab__4058,1,4988
Metab__32756,1,3053
Metab__5731,1,3355
Metab__11556427,-1,1071
Metab__3154,-1,762
Metab__4922,-1,885
Metab__3902,-1,9606.ENSP00000260433
Metab__3973,-1,595
Metab__3209,1,335
Metab__3384,1,2908
Metab__2796,1,5465
Metab__4248,-1,3567
Metab__2995,-1,1128
Metab__271,1,5834
Metab__23925,-1,5409
Metab__119569,1,1815
Metab__3840,-1,7299
Metab__3331970,1,2912
Metab__3331970,1,2912
Metab__25021165,-1,2166
Metab__5493444,-1,183
Metab__2514,1,7157
Metab__2514,-1,7157
Metab__446284,1,4862
Metab__4054,-1,116443
Metab__271,1,5533
Metab__985,1,376497
Metab__448537,1,7015
Metab__6443013,1,1050
Metab__965,1,2695
Metab__17011,-1,9606.ENSP00000327652
Metab__271,1,9606.ENSP00000290575
Metab__3715,-1,5742
Metab__2199,1,5599
Metab__5056,1,4846
Metab__145068,-1,6403
Metab__5195,-1,4129
Metab__31304,-1,2742
Metab__784,1,50507
Metab__16130961,1,6755
Metab__6013,-1,2099
Metab__66004,1,9606.ENSP00000313661
Metab__2995,-1,3356
Metab__2735,1,632
Metab__11228026,-1,1131
Metab__202225,-1,1576
Metab__3006531,-1,5595
Metab__644241,-1,25
Metab__1978,1,154
Metab__4636,1,150
Metab__2443,1,3357
Metab__4624,1,836
Metab__11667893,-1,3791
Metab__55645,1,1813
Metab__5280961,-1,367
Metab__5957,1,1974
Metab__5035,-1,316
Metab__445639,1,2695
Metab__4488,1,1187
Metab__5280961,-1,4313
Metab__544,-1,142
Metab__5311021,-1,4886
Metab__271,1,823
Metab__3209,1,2168
Metab__806,1,5582
Metab__3144,1,2641
Metab__3843,-1,5592
Metab__6443013,1,51129
Metab__2866,-1,3351
Metab__2866,-1,3351
Metab__68740,1,836
Metab__564,-1,5340
Metab__2160,-1,150
Metab__5280443,-1,983
Metab__4630,1,1129
Metab__24826799,-1,5156
Metab__5280934,1,123
Metab__5280934,1,51129
Metab__2524,1,5741
Metab__2524,-1,5741
Metab__21157,-1,9606.ENSP00000229416
Metab__60795,1,1816
Metab__60795,-1,1816
Metab__3973,-1,7422
Metab__5280934,1,54600
Metab__5566,-1,148
Metab__4889,-1,1576
Metab__2826,-1,3757
Metab__32744,1,7098
Metab__5238,-1,7173
Metab__5280961,1,1080
Metab__4488,-1,1187
Metab__23925,-1,5409
Metab__6326970,1,2876
Metab__54454,-1,1906
Metab__4585,-1,1133
Metab__238,1,1965
Metab__4913,-1,6331
Metab__4011,-1,6530
Metab__5497171,-1,142
Metab__2548,1,5599
Metab__3365,-1,1595
Metab__888,1,1737
Metab__5280961,1,1080
Metab__2519,1,836
Metab__18140,-1,4133
Metab__4477,-1,6774
Metab__4205,-1,3358
Metab__5917,1,2353
Metab__3519,1,152
Metab__16230,-1,6340
Metab__1060,-1,5160
Metab__3081361,-1,7422
Metab__6256,-1,7298
Metab__5538,-1,3558
Metab__5281040,-1,3567
Metab__210332,-1,9212
Metab__888,1,9606.ENSP00000351650
Metab__177,1,5599
Metab__762,1,23265
Metab__5538,1,1592
Metab__238,1,2353
Metab__271,1,712
Metab__4451,-1,1576
Metab__2443,-1,1815
Metab__5994,-1,5241
Metab__3209,1,6667
Metab__151165,-1,6869
Metab__151165,-1,6869
Metab__985,1,2695
Metab__71360,-1,1814
Metab__5312137,-1,6714
Metab__4543,-1,6530
Metab__9884366,-1,104909134
Metab__1301,-1,5742
Metab__3404,-1,6532
Metab__1254,1,8989
Metab__222,1,128240
Metab__3209,1,5465
Metab__11626560,-1,238
Metab__53629505,1,354
Metab__5267,-1,4306
Metab__10184653,-1,1956
Metab__2361,1,1555
Metab__1927,1,2167
Metab__5282442,-1,3269
Metab__3931,1,335
Metab__1593,1,7421
Metab__156326,-1,1815
Metab__5280483,1,2147
Metab__82148,1,4543
Metab__82148,1,4543
Metab__888,1,9606.ENSP00000354519
Metab__2909,-1,5534
Metab__4595,-1,3359
Metab__6439874,1,90865
Metab__23925,1,9606.ENSP00000394932
Metab__784,1,3043
Metab__39042,1,5465
Metab__4235,-1,4128
Metab__5056,1,4780
Metab__4236,-1,6531
Metab__3052762,1,3360
Metab__3419,-1,1636
Metab__2159,-1,1813
Metab__3151,-1,1814
Metab__977,1,5592
Metab__1310,1,2916
Metab__2477,-1,1813
Metab__5645,1,644
Metab__702,1,2554
Metab__231,1,3156
Metab__93860,-1,5693
Metab__176408,-1,136
Metab__985,1,54600
Metab__271,1,5576
Metab__5757,1,2100
Metab__5460048,1,335
Metab__2949,1,2099
Metab__53232,-1,3156
Metab__3035817,-1,4914
Metab__784,1,857
Metab__784,-1,857
Metab__3158,-1,3269
Metab__3158,-1,3269
Metab__32893,1,3356
Metab__2160,-1,1129
Metab__6420138,-1,9212
Metab__2676,1,650
Metab__6918456,-1,64805
Metab__91552,-1,23576
Metab__3463,1,335
Metab__5957,-1,53632
Metab__5056,1,4846
Metab__2230,1,1129
Metab__442783,1,7157
Metab__442783,-1,7157
Metab__644073,-1,4985
Metab__1809,1,3362
Metab__159325,-1,1071
Metab__5376,1,2064
Metab__985,1,2641
Metab__5591,1,3484
Metab__5538,1,3586
Metab__445154,-1,207
Metab__644196,-1,834
Metab__77998,1,2167
Metab__121964,1,886
Metab__5589,-1,5743
Metab__3715,-1,5742
Metab__91613,1,3269
Metab__3251,1,1813
Metab__145068,-1,6403
Metab__188927,-1,6869
Metab__3643042,-1,10157
Metab__3337,1,5617
Metab__238,1,2746
Metab__5401,-1,146
Metab__5401,-1,146
Metab__2818,-1,59340
Metab__5957,1,2746
Metab__5280934,1,335
Metab__4742,-1,1509
Metab__77998,1,5468
Metab__158,1,11251
Metab__2524,-1,836
Metab__860,1,3158
Metab__1986,-1,358
Metab__65064,1,7157
Metab__942,1,2353
Metab__6830,1,3838
Metab__24748204,-1,6790
Metab__77998,1,7351
Metab__1690,1,2309
Metab__4601,-1,3269
Metab__108166,-1,6869
Metab__10113978,-1,2261
Metab__11009,-1,3569
Metab__10253763,-1,351
Metab__3083444,-1,2159
Metab__56959,-1,6331
Metab__312,1,5972
Metab__312,-1,5972
Metab__5574,-1,3269
Metab__176870,-1,1956
Metab__10474,-1,55347
Metab__772,1,462
Metab__448537,1,57504
Metab__4585,1,1813
Metab__4585,-1,1813
Metab__4585,-1,1813
Metab__4713,-1,3553
Metab__6857422,1,6770
Metab__5307,-1,2260
Metab__13342,1,3725
Metab__7628,-1,384
Metab__5056,1,2309
Metab__5957,-1,5562
Metab__2548,1,472
Metab__6830,-1,6616
Metab__860,1,29841
Metab__784,1,3725
Metab__6013,1,3952
Metab__6013,-1,3952
Metab__2767,1,28996
Metab__5757,-1,5020
Metab__681,1,1815
Metab__60961,1,134
Metab__5311261,-1,2911
Metab__3692,1,59340
Metab__4912,1,348
Metab__6830,1,51807
Metab__8747,-1,3635
Metab__5355,-1,1814
Metab__156314,1,3363
Metab__5280757,1,5582
Metab__60809,1,1132
Metab__179394,1,2914
Metab__216239,-1,6774
Metab__2818,-1,3354
Metab__2818,1,3354
Metab__5073,-1,3350
Metab__441314,-1,8972
Metab__3746,-1,1132
Metab__860,1,2180
Metab__9704,-1,1717
Metab__961,1,718
Metab__6076,1,10411
Metab__271,1,4205
Metab__5381226,1,1576
Metab__5512,-1,1129
Metab__54687,-1,1576
Metab__2287,1,10533
Metab__1927,1,5105
Metab__5359596,1,7157
Metab__54459,-1,150
Metab__2514,1,2100
Metab__4629,1,1131
Metab__833,1,4846
Metab__3961,-1,185
Metab__3961,-1,185
Metab__2676,1,3156
Metab__2676,-1,3156
Metab__3746,-1,1128
Metab__3746,-1,1128
Metab__1071,-1,1499
Metab__4601,-1,3269
Metab__104741,-1,2099
Metab__3209,1,3156
Metab__5376,-1,7422
Metab__16004692,-1,1909
Metab__5056,-1,5742
Metab__5645,1,2641
Metab__1809,1,3356
Metab__2419,1,3350
Metab__4507,-1,775
Metab__5374,-1,9606.ENSP00000387281
Metab__4510,1,4881
Metab__98112,-1,3620
Metab__6128,1,8644
Metab__388647,-1,3320
Metab__148121,-1,1719
Metab__3696,-1,146
Metab__3034010,-1,8513
Metab__2160,-1,147
Metab__5374,-1,152
Metab__156326,-1,3361
Metab__10789,-1,1312
Metab__772,-1,7422
Metab__3009,-1,4953
Metab__57469,1,51284
Metab__5280714,-1,5970
Metab__5291,-1,25
Metab__3715,-1,5743
Metab__888,1,5160
Metab__2818,-1,1133
Metab__866,-1,383
Metab__152945,-1,6715
Metab__2443,1,9606.ENSP00000313661
Metab__4927,-1,805
Metab__1181,-1,2992
Metab__433580,1,7097
Metab__11228183,1,10018
Metab__271,-1,1312
Metab__5775,-1,152
Metab__3310,1,841
Metab__2520,-1,779
Metab__107994,-1,1636
Metab__238,1,8669
Metab__5078,1,3351
Metab__5078,1,3351
Metab__31703,1,5599
Metab__271,1,2185
Metab__5291,-1,613
Metab__23994,-1,5009
Metab__126941,-1,1719
Metab__4585,-1,1814
Metab__224,1,5562
Metab__283,1,2867
Metab__4946,-1,3351
Metab__3291,-1,8913
Metab__5311021,-1,4886
Metab__2662,1,7422
Metab__2662,-1,7422
Metab__11009,-1,5409
Metab__2826,-1,6531
Metab__5691,-1,4638
Metab__4456,-1,43
Metab__449171,1,6257
Metab__2057,-1,9606.ENSP00000268035
Metab__657298,-1,7173
Metab__5734,-1,9606.ENSP00000309649
Metab__2818,-1,9606.ENSP00000387281
Metab__860,1,19
Metab__985,1,2641
Metab__644019,1,1268
Metab__4848,-1,1128
Metab__5002,-1,152
Metab__61635,-1,632
Metab__132706,-1,185
Metab__36314,1,3576
Metab__784,1,7157
Metab__31304,-1,8001
Metab__445154,1,3162
Metab__4745,1,3350
Metab__5278396,-1,472
Metab__5591,-1,3952
Metab__24776445,-1,2735
Metab__2803,1,9606.ENSP00000387281
Metab__2803,1,9606.ENSP00000387281
Metab__2460,1,7054
Metab__5957,-1,5213
Metab__5994,1,2099
Metab__1548943,1,836
Metab__4745,1,1816
Metab__4042,1,2099
Metab__93860,-1,22943
Metab__4956,1,5732
Metab__25244225,-1,64131
Metab__5957,1,5029
Metab__5957,1,5029
Metab__3938,-1,1816
Metab__169317,-1,136
Metab__25244225,-1,5305
Metab__3054,1,5617
Metab__1727,-1,3744
Metab__3251,1,9606.ENSP00000327652
Metab__5280934,1,183
Metab__28864,1,3356
Metab__28864,1,3356
Metab__5073,-1,150
Metab__762,-1,6861
Metab__1615,-1,9606.ENSP00000353820
Metab__892,-1,10423
Metab__3209,1,1490
Metab__271,-1,1312
Metab__148123,1,836
Metab__154058,-1,1131
Metab__153999,-1,9606.ENSP00000305355
Metab__1220,1,3350
Metab__187,1,5335
Metab__4585,-1,3356
Metab__4585,-1,3356
Metab__238,1,6228
Metab__5280343,1,3091
Metab__1220,1,3363
Metab__444899,1,11010
Metab__5251896,1,2641
Metab__5251896,-1,2641
Metab__1978,1,153
Metab__1978,-1,153
Metab__237,1,7157
Metab__72036,-1,150
Metab__93543,-1,240
Metab__224,1,53632
Metab__54454,-1,5054
Metab__4956,1,11251
Metab__77998,1,948
Metab__17011,-1,1813
Metab__23994,1,836
Metab__274,-1,3553
Metab__5002,-1,3269
Metab__3922,1,6256
Metab__5280450,1,34
Metab__1979,1,1131
Metab__72036,-1,152
Metab__24776445,-1,6608
Metab__2396,1,5578
Metab__441145,-1,2065
Metab__5351153,-1,262
Metab__122316,-1,4129
Metab__159594,-1,1909
Metab__271,1,9606.ENSP00000305355
Metab__5288826,1,4988
Metab__5288826,1,4988
Metab__60795,-1,9606.ENSP00000387281
Metab__27287,-1,3162
Metab__128918,1,3350
Metab__176155,-1,5743
Metab__928,1,5160
Metab__5280343,-1,5294
Metab__2913,-1,3356
Metab__3086686,-1,2321
Metab__5538,1,3082
Metab__985,1,27063
Metab__3054,1,9687
Metab__231,1,57761
Metab__5291,-1,613
Metab__3209,1,4801
Metab__439456,1,3708
Metab__644213,-1,5468
Metab__1727,-1,9606.ENSP00000280684
Metab__923,-1,5742
Metab__942,-1,7124
Metab__3931,1,5244
Metab__1809,1,3351
Metab__5073,-1,148
Metab__5311299,1,3360
Metab__89594,1,2353
Metab__3054,-1,2796
Metab__5280884,1,5465
Metab__74989,-1,1723
Metab__5195,-1,4128
Metab__784,1,11315
Metab__36314,1,1440
Metab__9825149,-1,9606.ENSP00000268035
Metab__11009,-1,5409
Metab__4666,1,207
Metab__4666,-1,207
Metab__2550,-1,1636
Metab__11556711,-1,5696
Metab__448537,1,5741
Metab__448537,-1,5741
Metab__5815,-1,146
Metab__5815,1,146
Metab__985,1,1543
Metab__3961,1,59272
Metab__5291,-1,5156
Metab__65014,-1,7852
Metab__65014,-1,7852
Metab__3763,-1,2890
Metab__5358,1,3355
Metab__107780,1,3358
Metab__23930,1,10423
Metab__5329102,-1,2324
Metab__102615,1,5582
Metab__3355,-1,6262
Metab__62867,-1,1813
Metab__10296883,-1,9606.ENSP00000305355
Metab__6013,1,9606.ENSP00000260433
Metab__4543,-1,1132
Metab__34755,1,875
Metab__16230,-1,41
Metab__448537,1,348
Metab__145068,1,5743
